,mean reward,Fail Probability,method
157,39300,80,Supervisory+RL
158,-120700,80,Supervisory+RL
159,39300,80,Supervisory+RL
160,186940,90,Supervisory+RL
161,195180,90,Supervisory+RL
162,190030,90,Supervisory+RL
163,187970,90,Supervisory+RL
164,195180,90,Supervisory+RL
165,191060,90,Supervisory+RL
166,183850,90,Supervisory+RL
167,191060,90,Supervisory+RL
168,185910,90,Supervisory+RL
169,191060,90,Supervisory+RL
170,189000,90,Supervisory+RL
171,189000,90,Supervisory+RL
172,190030,90,Supervisory+RL
173,182820,90,Supervisory+RL
174,185910,90,Supervisory+RL
175,195180,90,Supervisory+RL
176,193120,90,Supervisory+RL
177,185910,90,Supervisory+RL
178,190030,90,Supervisory+RL
179,193120,90,Supervisory+RL
180,226820,10,Supervisory
181,177910,10,Supervisory
182,192880,10,Supervisory
183,63970,10,Supervisory
184,119060,10,Supervisory
185,196880,10,Supervisory
186,165910,10,Supervisory
187,178940,10,Supervisory
188,187060,10,Supervisory
189,187060,10,Supervisory
190,169000,10,Supervisory
191,238820,10,Supervisory
192,137000,10,Supervisory
193,246940,10,Supervisory
194,66030,10,Supervisory
195,257910,10,Supervisory
196,243850,10,Supervisory
197,158030,10,Supervisory
198,188090,10,Supervisory
199,194940,10,Supervisory
200,278820,20,Supervisory
201,58940,20,Supervisory
202,256880,20,Supervisory
203,193910,20,Supervisory
204,155850,20,Supervisory
205,72760,20,Supervisory
206,215850,20,Supervisory
207,156880,20,Supervisory
208,106030,20,Supervisory
209,166940,20,Supervisory
210,206940,20,Supervisory
211,257910,20,Supervisory
212,177790,20,Supervisory
213,214820,20,Supervisory
214,167970,20,Supervisory
215,119060,20,Supervisory
216,183970,20,Supervisory
217,228090,20,Supervisory
218,256880,20,Supervisory
219,214820,20,Supervisory
220,124880,30,Supervisory
221,188760,30,Supervisory
222,234700,30,Supervisory
223,187970,30,Supervisory
224,76760,30,Supervisory
225,107970,30,Supervisory
226,65000,30,Supervisory
227,216880,30,Supervisory
228,128210,30,Supervisory
229,206940,30,Supervisory
230,186030,30,Supervisory
231,235970,30,Supervisory
232,185910,30,Supervisory
233,206940,30,Supervisory
234,195850,30,Supervisory
235,187850,30,Supervisory
236,158030,30,Supervisory
237,154820,30,Supervisory
238,149120,30,Supervisory
239,207850,30,Supervisory
240,95850,40,Supervisory
241,134030,40,Supervisory
242,177120,40,Supervisory
243,34940,40,Supervisory
244,101790,40,Supervisory
245,94940,40,Supervisory
246,225790,40,Supervisory
247,136090,40,Supervisory
248,138030,40,Supervisory
249,67060,40,Supervisory
250,114700,40,Supervisory
251,94820,40,Supervisory
252,187060,40,Supervisory
253,-5060,40,Supervisory
254,57910,40,Supervisory
255,102940,40,Supervisory
256,116090,40,Supervisory
257,116880,40,Supervisory
258,-32150,40,Supervisory
259,135970,40,Supervisory
260,95970,50,Supervisory
261,107850,50,Supervisory
262,76880,50,Supervisory
263,38030,50,Supervisory
264,127850,50,Supervisory
265,92760,50,Supervisory
266,233910,50,Supervisory
267,-24150,50,Supervisory
268,85910,50,Supervisory
269,97910,50,Supervisory
270,155970,50,Supervisory
271,94820,50,Supervisory
272,98030,50,Supervisory
273,-14330,50,Supervisory
274,238700,50,Supervisory
275,76880,50,Supervisory
276,95970,50,Supervisory
277,63850,50,Supervisory
278,98700,50,Supervisory
279,144760,50,Supervisory
280,-44030,60,Supervisory
281,-170330,60,Supervisory
282,35970,60,Supervisory
283,52760,60,Supervisory
284,5000,60,Supervisory
285,-116150,60,Supervisory
286,154940,60,Supervisory
287,194820,60,Supervisory
288,-4150,60,Supervisory
289,93910,60,Supervisory
290,18940,60,Supervisory
291,7060,60,Supervisory
292,107970,60,Supervisory
293,63970,60,Supervisory
294,47970,60,Supervisory
295,21910,60,Supervisory
296,28640,60,Supervisory
297,-100940,60,Supervisory
298,44880,60,Supervisory
299,105910,60,Supervisory
300,-21970,70,Supervisory
301,-107240,70,Supervisory
302,-134210,70,Supervisory
303,-8270,70,Supervisory
304,-24150,70,Supervisory
305,-86090,70,Supervisory
306,34940,70,Supervisory
307,104760,70,Supervisory
308,-127240,70,Supervisory
309,9670,70,Supervisory
310,-25970,70,Supervisory
311,82820,70,Supervisory
312,-3000,70,Supervisory
313,50700,70,Supervisory
314,-85060,70,Supervisory
315,127060,70,Supervisory
316,138030,70,Supervisory
317,-104030,70,Supervisory
318,24880,70,Supervisory
319,103730,70,Supervisory
320,-44030,80,Supervisory
321,-9180,80,Supervisory
322,-89300,80,Supervisory
323,-167240,80,Supervisory
324,-27240,80,Supervisory
325,-4390,80,Supervisory
326,133910,80,Supervisory
327,-20820,80,Supervisory
328,-84150,80,Supervisory
329,-146210,80,Supervisory
330,-108150,80,Supervisory
331,86030,80,Supervisory
332,-24030,80,Supervisory
333,132760,80,Supervisory
334,-84150,80,Supervisory
335,-149300,80,Supervisory
336,-77300,80,Supervisory
337,-28270,80,Supervisory
338,-104030,80,Supervisory
339,-198330,80,Supervisory
340,-116150,90,Supervisory
341,-61970,90,Supervisory
342,-87120,90,Supervisory
343,-181300,90,Supervisory
344,-76150,90,Supervisory
345,-172030,90,Supervisory
346,-17180,90,Supervisory
347,-86210,90,Supervisory
348,-48150,90,Supervisory
349,-145180,90,Supervisory
350,-178330,90,Supervisory
351,-147240,90,Supervisory
352,-102450,90,Supervisory
353,-121970,90,Supervisory
354,-112390,90,Supervisory
355,-236270,90,Supervisory
356,-134090,90,Supervisory
357,-208630,90,Supervisory
358,-86210,90,Supervisory
359,-86210,90,Supervisory
