,mean reward,Rejection Type 1 Probability,method
838,146030,80.0,Supervisory
839,-33180,80.0,Supervisory
840,66940,80.0,Supervisory
841,-145180,80.0,Supervisory
842,-37300,80.0,Supervisory
843,15970,80.0,Supervisory
844,6940,80.0,Supervisory
845,138030,80.0,Supervisory
846,126940,80.0,Supervisory
847,63850,80.0,Supervisory
848,55970,80.0,Supervisory
849,135970,80.0,Supervisory
850,46030,90.0,Supervisory
851,55970,90.0,Supervisory
852,-147240,90.0,Supervisory
853,-940,90.0,Supervisory
854,14820,90.0,Supervisory
855,114940,90.0,Supervisory
856,-940,90.0,Supervisory
857,-104150,90.0,Supervisory
858,24880,90.0,Supervisory
859,54030,90.0,Supervisory
860,-940,90.0,Supervisory
861,65910,90.0,Supervisory
862,107060,90.0,Supervisory
863,14820,90.0,Supervisory
864,55970,90.0,Supervisory
865,-42090,90.0,Supervisory
866,9670,90.0,Supervisory
867,-198330,90.0,Supervisory
868,-58210,90.0,Supervisory
869,-102450,90.0,Supervisory
870,-85300,90.0,Supervisory
871,-32030,90.0,Supervisory
872,109240,90.0,Supervisory
873,-43000,90.0,Supervisory
874,-53060,90.0,Supervisory
875,-38210,90.0,Supervisory
876,-270,90.0,Supervisory
877,48090,90.0,Supervisory
878,77000,90.0,Supervisory
879,-48270,90.0,Supervisory
880,97120,90.0,Supervisory
881,-94090,90.0,Supervisory
882,-48270,90.0,Supervisory
883,15850,90.0,Supervisory
884,-157300,90.0,Supervisory
885,42940,90.0,Supervisory
886,48090,90.0,Supervisory
887,62820,90.0,Supervisory
888,-270,90.0,Supervisory
889,81670,90.0,Supervisory
890,-148390,90.0,Supervisory
891,-106210,90.0,Supervisory
892,169120,90.0,Supervisory
893,-158330,90.0,Supervisory
894,-209420,90.0,Supervisory
895,69120,90.0,Supervisory
896,118030,90.0,Supervisory
897,2820,90.0,Supervisory
898,-91360,90.0,Supervisory
899,4880,90.0,Supervisory
